,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,pdays,previous,poutcome,y,ids
11422,39.0,blue-collar,divorced,secondary,no,37.0,no,yes,unknown,19.0,jun,248.0,-1.0,0.0,unknown,no,11422
11423,59.0,retired,married,primary,no,143.0,yes,no,unknown,19.0,jun,11.0,-1.0,0.0,unknown,no,11423
11425,44.0,blue-collar,single,primary,no,1308.0,no,yes,unknown,19.0,jun,161.0,-1.0,0.0,unknown,no,11425
11426,55.0,services,married,secondary,no,557.0,no,no,unknown,19.0,jun,58.0,-1.0,0.0,unknown,no,11426
11427,45.0,services,divorced,secondary,no,1381.0,no,no,unknown,19.0,jun,653.0,-1.0,0.0,unknown,no,11427
11428,59.0,technician,married,secondary,no,2528.0,no,yes,unknown,19.0,jun,216.0,-1.0,0.0,unknown,no,11428
11429,41.0,technician,divorced,secondary,no,586.0,yes,no,unknown,19.0,jun,223.0,-1.0,0.0,unknown,no,11429
11430,40.0,services,married,secondary,no,1358.0,no,no,unknown,19.0,jun,96.0,-1.0,0.0,unknown,no,11430
11431,43.0,admin.,married,secondary,no,1113.0,no,no,unknown,19.0,jun,477.0,-1.0,0.0,unknown,no,11431
11434,59.0,admin.,married,secondary,no,1365.0,no,no,unknown,19.0,jun,327.0,-1.0,0.0,unknown,no,11434
11435,40.0,blue-collar,married,primary,no,607.0,yes,no,unknown,19.0,jun,432.0,-1.0,0.0,unknown,no,11435
11436,42.0,admin.,single,secondary,no,283.0,yes,no,unknown,19.0,jun,446.0,-1.0,0.0,unknown,no,11436
11437,57.0,retired,married,unknown,no,1621.0,yes,no,unknown,19.0,jun,108.0,-1.0,0.0,unknown,no,11437
11438,46.0,blue-collar,married,primary,no,1844.0,no,no,unknown,19.0,jun,29.0,-1.0,0.0,unknown,no,11438
11439,38.0,management,married,unknown,no,3053.0,no,no,unknown,19.0,jun,178.0,-1.0,0.0,unknown,no,11439
11440,40.0,unemployed,single,primary,no,5613.0,yes,no,unknown,19.0,jun,152.0,-1.0,0.0,unknown,no,11440
11441,52.0,entrepreneur,divorced,secondary,no,302.0,no,no,unknown,19.0,jun,169.0,-1.0,0.0,unknown,no,11441
11442,37.0,admin.,single,secondary,no,124.0,yes,no,unknown,19.0,jun,635.0,-1.0,0.0,unknown,no,11442
11443,52.0,unemployed,married,primary,no,425.0,no,no,unknown,19.0,jun,122.0,-1.0,0.0,unknown,no,11443
11444,48.0,blue-collar,married,primary,no,343.0,no,no,unknown,19.0,jun,136.0,-1.0,0.0,unknown,no,11444
11445,42.0,blue-collar,single,primary,no,1401.0,yes,no,unknown,19.0,jun,69.0,-1.0,0.0,unknown,no,11445
11447,46.0,unemployed,married,primary,no,641.0,yes,no,unknown,19.0,jun,201.0,-1.0,0.0,unknown,no,11447
11449,45.0,blue-collar,married,primary,no,351.0,yes,no,unknown,19.0,jun,66.0,-1.0,0.0,unknown,no,11449
11452,36.0,unemployed,married,unknown,no,1437.0,no,no,unknown,19.0,jun,810.0,-1.0,0.0,unknown,no,11452
11453,35.0,self-employed,married,tertiary,no,1833.0,no,no,unknown,19.0,jun,138.0,-1.0,0.0,unknown,no,11453
11454,52.0,management,married,tertiary,no,3737.0,yes,no,unknown,19.0,jun,574.0,-1.0,0.0,unknown,no,11454
11455,56.0,admin.,married,secondary,no,6005.0,yes,no,unknown,19.0,jun,44.0,-1.0,0.0,unknown,no,11455
11456,37.0,blue-collar,married,primary,no,253.0,yes,no,unknown,19.0,jun,145.0,-1.0,0.0,unknown,no,11456
11457,41.0,unemployed,divorced,secondary,no,271.0,yes,no,unknown,19.0,jun,196.0,-1.0,0.0,unknown,no,11457
11460,50.0,admin.,divorced,unknown,no,4204.0,no,no,unknown,19.0,jun,335.0,-1.0,0.0,unknown,no,11460
11461,56.0,retired,married,secondary,yes,101.0,no,yes,unknown,19.0,jun,330.0,-1.0,0.0,unknown,no,11461
11462,41.0,admin.,divorced,secondary,no,256.0,no,no,unknown,19.0,jun,91.0,-1.0,0.0,unknown,no,11462
11463,48.0,blue-collar,single,unknown,no,2961.0,no,no,unknown,19.0,jun,361.0,-1.0,0.0,unknown,no,11463
11464,51.0,management,married,secondary,no,2604.0,no,no,unknown,19.0,jun,64.0,-1.0,0.0,unknown,no,11464
11465,35.0,management,single,tertiary,no,2808.0,yes,no,unknown,19.0,jun,221.0,-1.0,0.0,unknown,no,11465
11466,40.0,admin.,married,secondary,no,1.0,no,no,unknown,19.0,jun,84.0,-1.0,0.0,unknown,no,11466
11467,48.0,self-employed,married,primary,no,1204.0,yes,no,unknown,19.0,jun,53.0,-1.0,0.0,unknown,no,11467
11468,47.0,retired,divorced,secondary,no,0.0,no,no,unknown,19.0,jun,141.0,-1.0,0.0,unknown,no,11468
11470,55.0,retired,divorced,secondary,no,1580.0,no,yes,unknown,19.0,jun,1007.0,-1.0,0.0,unknown,yes,11470
11471,52.0,blue-collar,married,primary,no,1409.0,yes,no,unknown,19.0,jun,224.0,-1.0,0.0,unknown,no,11471
11472,38.0,retired,single,unknown,no,62.0,no,no,unknown,19.0,jun,212.0,-1.0,0.0,unknown,no,11472
11473,52.0,blue-collar,divorced,primary,no,2800.0,no,no,unknown,19.0,jun,149.0,-1.0,0.0,unknown,no,11473
11475,46.0,blue-collar,divorced,primary,no,1712.0,no,no,unknown,19.0,jun,110.0,-1.0,0.0,unknown,no,11475
11476,56.0,unemployed,married,secondary,no,216.0,no,no,unknown,19.0,jun,77.0,-1.0,0.0,unknown,no,11476
11477,37.0,technician,married,unknown,no,47.0,no,no,unknown,19.0,jun,374.0,-1.0,0.0,unknown,no,11477
11478,38.0,blue-collar,married,primary,no,2322.0,no,no,unknown,19.0,jun,207.0,-1.0,0.0,unknown,no,11478
11479,41.0,blue-collar,divorced,secondary,no,1.0,no,yes,unknown,19.0,jun,289.0,-1.0,0.0,unknown,no,11479
11481,40.0,blue-collar,married,primary,no,2132.0,no,no,unknown,19.0,jun,143.0,-1.0,0.0,unknown,no,11481
11484,42.0,admin.,married,secondary,no,0.0,no,no,unknown,19.0,jun,370.0,-1.0,0.0,unknown,no,11484
11485,54.0,retired,married,secondary,no,6449.0,no,no,unknown,19.0,jun,487.0,-1.0,0.0,unknown,no,11485
11486,49.0,blue-collar,married,primary,no,98.0,no,yes,unknown,19.0,jun,534.0,-1.0,0.0,unknown,no,11486
11487,49.0,entrepreneur,married,primary,no,563.0,no,no,unknown,19.0,jun,84.0,-1.0,0.0,unknown,no,11487
11488,44.0,technician,married,unknown,no,1127.0,yes,no,unknown,19.0,jun,118.0,-1.0,0.0,unknown,no,11488
11489,47.0,unemployed,married,secondary,no,0.0,no,no,unknown,19.0,jun,284.0,-1.0,0.0,unknown,no,11489
11490,51.0,entrepreneur,married,primary,no,4711.0,no,no,unknown,19.0,jun,253.0,-1.0,0.0,unknown,no,11490
11491,46.0,blue-collar,married,secondary,no,1120.0,no,yes,unknown,19.0,jun,786.0,-1.0,0.0,unknown,no,11491
11494,38.0,unemployed,married,primary,no,338.0,no,no,unknown,19.0,jun,219.0,-1.0,0.0,unknown,no,11494
11496,58.0,services,married,secondary,no,5087.0,no,no,unknown,19.0,jun,135.0,-1.0,0.0,unknown,no,11496
11497,41.0,technician,married,tertiary,no,-378.0,yes,yes,unknown,19.0,jun,252.0,-1.0,0.0,unknown,no,11497
11498,45.0,management,married,tertiary,no,9711.0,no,no,unknown,19.0,jun,416.0,-1.0,0.0,unknown,no,11498
11500,46.0,blue-collar,divorced,secondary,no,2441.0,no,no,unknown,19.0,jun,217.0,-1.0,0.0,unknown,no,11500
11501,56.0,self-employed,married,tertiary,no,411.0,no,no,unknown,19.0,jun,145.0,-1.0,0.0,unknown,no,11501
11503,51.0,blue-collar,married,primary,no,1938.0,no,no,unknown,19.0,jun,61.0,-1.0,0.0,unknown,no,11503
11504,29.0,blue-collar,married,secondary,no,508.0,yes,yes,unknown,19.0,jun,262.0,-1.0,0.0,unknown,no,11504
11507,53.0,technician,married,secondary,no,1319.0,no,no,unknown,19.0,jun,1318.0,-1.0,0.0,unknown,yes,11507
11508,23.0,technician,single,secondary,no,-782.0,yes,yes,unknown,19.0,jun,197.0,-1.0,0.0,unknown,no,11508
11509,47.0,technician,divorced,secondary,no,5735.0,no,no,unknown,19.0,jun,282.0,-1.0,0.0,unknown,no,11509
11510,55.0,housemaid,married,primary,no,2152.0,no,no,unknown,19.0,jun,922.0,-1.0,0.0,unknown,yes,11510
11511,52.0,entrepreneur,married,tertiary,no,0.0,no,no,unknown,19.0,jun,163.0,-1.0,0.0,unknown,no,11511
11512,50.0,entrepreneur,married,secondary,no,1857.0,no,yes,unknown,19.0,jun,26.0,-1.0,0.0,unknown,no,11512
11513,48.0,management,married,tertiary,no,13501.0,no,no,unknown,19.0,jun,63.0,-1.0,0.0,unknown,no,11513
11514,37.0,admin.,married,secondary,no,0.0,no,yes,unknown,19.0,jun,176.0,-1.0,0.0,unknown,no,11514
11515,39.0,services,married,secondary,no,2843.0,yes,no,unknown,19.0,jun,585.0,-1.0,0.0,unknown,yes,11515
11516,53.0,admin.,married,secondary,no,2955.0,no,no,unknown,19.0,jun,605.0,-1.0,0.0,unknown,no,11516
11517,20.0,admin.,single,secondary,no,66.0,yes,no,unknown,19.0,jun,75.0,-1.0,0.0,unknown,no,11517
11518,38.0,technician,married,secondary,no,634.0,no,no,unknown,19.0,jun,211.0,-1.0,0.0,unknown,no,11518
11519,36.0,management,married,tertiary,no,1352.0,no,no,unknown,19.0,jun,2028.0,-1.0,0.0,unknown,yes,11519
11521,28.0,blue-collar,married,primary,no,237.0,yes,no,unknown,19.0,jun,498.0,-1.0,0.0,unknown,no,11521
11522,40.0,services,married,primary,no,2469.0,no,yes,unknown,19.0,jun,202.0,-1.0,0.0,unknown,no,11522
11523,40.0,unknown,married,unknown,no,35.0,no,no,unknown,19.0,jun,40.0,-1.0,0.0,unknown,no,11523
11524,50.0,blue-collar,married,primary,no,59.0,no,no,unknown,19.0,jun,184.0,-1.0,0.0,unknown,no,11524
11525,55.0,blue-collar,married,primary,no,5109.0,no,no,unknown,19.0,jun,55.0,-1.0,0.0,unknown,no,11525
11526,40.0,entrepreneur,married,tertiary,yes,0.0,no,no,unknown,19.0,jun,952.0,-1.0,0.0,unknown,yes,11526
11527,55.0,retired,married,primary,no,868.0,no,no,unknown,19.0,jun,207.0,-1.0,0.0,unknown,no,11527
11528,36.0,blue-collar,single,secondary,no,0.0,no,no,unknown,19.0,jun,238.0,-1.0,0.0,unknown,no,11528
11529,53.0,retired,married,primary,no,828.0,yes,no,unknown,19.0,jun,232.0,-1.0,0.0,unknown,no,11529
11530,38.0,technician,single,secondary,no,207.0,no,no,unknown,19.0,jun,76.0,-1.0,0.0,unknown,no,11530
11531,35.0,technician,single,secondary,no,23.0,yes,no,unknown,19.0,jun,113.0,-1.0,0.0,unknown,no,11531
11532,44.0,blue-collar,married,secondary,no,17.0,yes,no,unknown,19.0,jun,153.0,-1.0,0.0,unknown,no,11532
11533,60.0,unknown,married,unknown,no,652.0,no,no,unknown,19.0,jun,525.0,-1.0,0.0,unknown,no,11533
11534,55.0,management,married,unknown,no,179.0,no,no,unknown,19.0,jun,97.0,-1.0,0.0,unknown,no,11534
11536,39.0,admin.,single,secondary,no,0.0,no,yes,unknown,19.0,jun,142.0,-1.0,0.0,unknown,no,11536
11537,54.0,housemaid,married,primary,no,774.0,no,no,unknown,19.0,jun,290.0,-1.0,0.0,unknown,no,11537
11538,39.0,entrepreneur,married,tertiary,no,6495.0,no,no,unknown,19.0,jun,280.0,-1.0,0.0,unknown,no,11538
11539,52.0,admin.,married,secondary,no,422.0,no,no,unknown,19.0,jun,559.0,-1.0,0.0,unknown,no,11539
11540,46.0,unknown,single,unknown,no,63.0,no,no,unknown,19.0,jun,235.0,-1.0,0.0,unknown,no,11540
11541,51.0,blue-collar,married,primary,no,91.0,no,yes,unknown,19.0,jun,368.0,-1.0,0.0,unknown,no,11541
11542,56.0,admin.,married,secondary,no,5310.0,no,no,unknown,19.0,jun,74.0,-1.0,0.0,unknown,no,11542
11543,52.0,retired,married,secondary,no,1282.0,no,no,unknown,19.0,jun,148.0,-1.0,0.0,unknown,no,11543
11545,44.0,blue-collar,married,primary,no,1669.0,no,no,unknown,19.0,jun,64.0,-1.0,0.0,unknown,no,11545
11547,36.0,admin.,married,secondary,no,4280.0,no,no,unknown,19.0,jun,227.0,-1.0,0.0,unknown,no,11547
11548,42.0,management,married,unknown,no,587.0,yes,no,unknown,19.0,jun,16.0,-1.0,0.0,unknown,no,11548
11549,57.0,technician,married,secondary,no,1070.0,no,no,unknown,19.0,jun,73.0,-1.0,0.0,unknown,no,11549
11551,57.0,technician,married,secondary,no,461.0,yes,no,unknown,19.0,jun,69.0,-1.0,0.0,unknown,no,11551
11552,43.0,blue-collar,divorced,secondary,no,1138.0,no,no,unknown,19.0,jun,65.0,-1.0,0.0,unknown,no,11552
11553,39.0,unknown,married,primary,no,2860.0,no,no,unknown,19.0,jun,133.0,-1.0,0.0,unknown,no,11553
11554,56.0,technician,married,secondary,no,2558.0,no,no,unknown,19.0,jun,288.0,-1.0,0.0,unknown,no,11554
11555,55.0,blue-collar,divorced,primary,no,0.0,no,no,unknown,19.0,jun,120.0,-1.0,0.0,unknown,no,11555
11557,38.0,blue-collar,single,secondary,no,48.0,no,no,unknown,19.0,jun,43.0,-1.0,0.0,unknown,no,11557
11558,41.0,housemaid,married,secondary,no,876.0,no,no,unknown,19.0,jun,78.0,-1.0,0.0,unknown,no,11558
11559,46.0,housemaid,divorced,primary,no,148.0,no,no,unknown,19.0,jun,166.0,-1.0,0.0,unknown,no,11559
11560,47.0,services,married,secondary,no,759.0,yes,no,unknown,19.0,jun,30.0,-1.0,0.0,unknown,no,11560
11561,36.0,admin.,married,secondary,no,4011.0,no,no,unknown,19.0,jun,10.0,-1.0,0.0,unknown,no,11561
11562,36.0,self-employed,single,tertiary,no,1923.0,no,no,unknown,19.0,jun,219.0,-1.0,0.0,unknown,no,11562
11563,48.0,services,divorced,primary,no,-110.0,no,yes,unknown,19.0,jun,164.0,-1.0,0.0,unknown,no,11563
11564,52.0,admin.,divorced,secondary,no,98.0,no,yes,unknown,19.0,jun,148.0,-1.0,0.0,unknown,no,11564
11565,37.0,admin.,married,secondary,no,313.0,yes,no,unknown,19.0,jun,11.0,-1.0,0.0,unknown,no,11565
11566,36.0,blue-collar,married,primary,no,-453.0,yes,no,unknown,19.0,jun,130.0,-1.0,0.0,unknown,no,11566
11567,51.0,unemployed,married,secondary,no,-267.0,no,yes,unknown,19.0,jun,208.0,-1.0,0.0,unknown,no,11567
11568,59.0,housemaid,married,primary,no,1071.0,no,no,unknown,19.0,jun,140.0,-1.0,0.0,unknown,no,11568
11569,41.0,blue-collar,single,tertiary,no,6025.0,no,no,unknown,19.0,jun,559.0,-1.0,0.0,unknown,no,11569
11570,57.0,retired,married,secondary,no,2020.0,no,no,unknown,19.0,jun,93.0,-1.0,0.0,unknown,no,11570
11571,46.0,blue-collar,married,unknown,no,626.0,yes,no,unknown,19.0,jun,177.0,-1.0,0.0,unknown,no,11571
11572,42.0,services,divorced,secondary,no,241.0,yes,no,unknown,19.0,jun,405.0,-1.0,0.0,unknown,no,11572
11573,45.0,management,married,tertiary,no,-52.0,yes,no,unknown,19.0,jun,202.0,-1.0,0.0,unknown,no,11573
11574,39.0,blue-collar,single,secondary,no,1986.0,no,yes,unknown,19.0,jun,367.0,-1.0,0.0,unknown,no,11574
11575,55.0,technician,married,primary,no,202.0,no,yes,unknown,19.0,jun,60.0,-1.0,0.0,unknown,no,11575
11577,43.0,unknown,married,tertiary,no,1937.0,no,no,unknown,19.0,jun,385.0,-1.0,0.0,unknown,no,11577
11578,48.0,self-employed,married,primary,no,3062.0,no,no,unknown,19.0,jun,237.0,-1.0,0.0,unknown,no,11578
11579,53.0,services,married,secondary,no,76.0,yes,no,unknown,19.0,jun,237.0,-1.0,0.0,unknown,no,11579
11580,28.0,technician,single,secondary,no,593.0,yes,no,unknown,19.0,jun,202.0,-1.0,0.0,unknown,no,11580
11581,28.0,blue-collar,married,primary,no,182.0,yes,no,unknown,19.0,jun,153.0,-1.0,0.0,unknown,no,11581
11582,25.0,student,single,secondary,no,722.0,yes,no,unknown,19.0,jun,172.0,-1.0,0.0,unknown,no,11582
11583,38.0,self-employed,divorced,secondary,no,2674.0,yes,no,unknown,19.0,jun,163.0,-1.0,0.0,unknown,no,11583
11584,51.0,management,divorced,secondary,no,2843.0,yes,no,unknown,19.0,jun,97.0,-1.0,0.0,unknown,no,11584
11585,28.0,blue-collar,single,primary,no,2340.0,yes,no,unknown,19.0,jun,399.0,-1.0,0.0,unknown,no,11585
11586,26.0,blue-collar,married,primary,no,-157.0,yes,no,unknown,19.0,jun,60.0,-1.0,0.0,unknown,no,11586
11588,54.0,retired,divorced,primary,no,52.0,no,no,unknown,19.0,jun,184.0,-1.0,0.0,unknown,no,11588
11590,52.0,retired,divorced,tertiary,no,-309.0,yes,no,unknown,19.0,jun,500.0,-1.0,0.0,unknown,yes,11590
11593,37.0,management,married,secondary,no,121.0,no,yes,unknown,19.0,jun,89.0,-1.0,0.0,unknown,no,11593
11595,28.0,technician,single,tertiary,no,940.0,yes,no,unknown,19.0,jun,296.0,-1.0,0.0,unknown,no,11595
11596,29.0,admin.,single,secondary,no,613.0,yes,no,unknown,19.0,jun,779.0,-1.0,0.0,unknown,no,11596
11597,47.0,entrepreneur,married,secondary,no,0.0,no,no,unknown,19.0,jun,563.0,-1.0,0.0,unknown,no,11597
11598,38.0,blue-collar,married,secondary,no,1403.0,no,no,unknown,19.0,jun,146.0,-1.0,0.0,unknown,no,11598
11599,35.0,management,single,tertiary,no,250.0,no,no,unknown,19.0,jun,92.0,-1.0,0.0,unknown,no,11599
11600,40.0,blue-collar,married,primary,no,-108.0,yes,no,unknown,19.0,jun,149.0,-1.0,0.0,unknown,no,11600
11601,48.0,technician,married,secondary,no,7.0,no,no,unknown,19.0,jun,354.0,-1.0,0.0,unknown,no,11601
11602,47.0,admin.,married,secondary,no,4923.0,no,no,unknown,19.0,jun,121.0,-1.0,0.0,unknown,no,11602
11603,40.0,management,married,tertiary,no,20.0,yes,no,unknown,19.0,jun,106.0,-1.0,0.0,unknown,no,11603
11604,41.0,entrepreneur,married,tertiary,no,5736.0,yes,yes,unknown,19.0,jun,136.0,-1.0,0.0,unknown,no,11604
11605,26.0,technician,single,secondary,no,-859.0,yes,no,unknown,19.0,jun,297.0,-1.0,0.0,unknown,no,11605
11607,28.0,blue-collar,married,secondary,no,1331.0,yes,yes,unknown,19.0,jun,267.0,-1.0,0.0,unknown,no,11607
11608,35.0,unemployed,married,secondary,no,2228.0,no,no,unknown,19.0,jun,461.0,-1.0,0.0,unknown,no,11608
11609,38.0,admin.,single,secondary,no,435.0,no,no,unknown,19.0,jun,117.0,-1.0,0.0,unknown,no,11609
11610,29.0,admin.,single,secondary,no,732.0,yes,no,unknown,19.0,jun,409.0,-1.0,0.0,unknown,no,11610
11611,23.0,admin.,married,secondary,no,299.0,yes,no,unknown,19.0,jun,104.0,-1.0,0.0,unknown,no,11611
11612,55.0,housemaid,married,primary,no,136.0,yes,no,unknown,19.0,jun,15.0,-1.0,0.0,unknown,no,11612
11613,61.0,unknown,married,tertiary,no,50.0,no,no,unknown,19.0,jun,216.0,-1.0,0.0,unknown,no,11613
11614,29.0,entrepreneur,married,secondary,no,0.0,yes,no,unknown,19.0,jun,211.0,-1.0,0.0,unknown,no,11614
11615,36.0,self-employed,married,primary,no,2022.0,no,no,unknown,19.0,jun,71.0,-1.0,0.0,unknown,no,11615
11616,48.0,blue-collar,married,primary,no,237.0,yes,no,unknown,19.0,jun,18.0,-1.0,0.0,unknown,no,11616
11617,42.0,blue-collar,single,secondary,no,625.0,no,no,unknown,19.0,jun,651.0,-1.0,0.0,unknown,yes,11617
11619,41.0,blue-collar,married,primary,no,246.0,no,no,unknown,19.0,jun,683.0,-1.0,0.0,unknown,yes,11619
11620,45.0,housemaid,married,secondary,no,870.0,no,yes,unknown,19.0,jun,258.0,-1.0,0.0,unknown,no,11620
11621,43.0,admin.,single,unknown,no,682.0,no,no,unknown,19.0,jun,156.0,-1.0,0.0,unknown,no,11621
11622,27.0,blue-collar,married,secondary,no,61.0,yes,no,unknown,19.0,jun,1012.0,-1.0,0.0,unknown,yes,11622
11623,45.0,admin.,single,secondary,no,-198.0,yes,no,unknown,19.0,jun,130.0,-1.0,0.0,unknown,no,11623
11624,44.0,technician,single,primary,no,148.0,no,no,unknown,19.0,jun,311.0,-1.0,0.0,unknown,no,11624
11626,47.0,unemployed,divorced,secondary,no,176.0,no,no,unknown,19.0,jun,91.0,-1.0,0.0,unknown,no,11626
11627,37.0,unknown,married,secondary,no,5700.0,no,no,unknown,19.0,jun,49.0,-1.0,0.0,unknown,no,11627
11629,45.0,technician,married,primary,no,3388.0,no,no,unknown,19.0,jun,36.0,-1.0,0.0,unknown,no,11629
11633,34.0,technician,single,secondary,no,6053.0,yes,no,unknown,19.0,jun,26.0,-1.0,0.0,unknown,no,11633
11634,41.0,housemaid,single,secondary,no,2184.0,no,no,unknown,19.0,jun,91.0,-1.0,0.0,unknown,no,11634
11635,57.0,retired,married,secondary,no,789.0,no,no,unknown,19.0,jun,2635.0,-1.0,0.0,unknown,no,11635
11636,49.0,management,divorced,tertiary,no,1115.0,no,no,unknown,19.0,jun,138.0,-1.0,0.0,unknown,no,11636
11637,46.0,entrepreneur,married,tertiary,no,341.0,no,no,unknown,19.0,jun,318.0,-1.0,0.0,unknown,no,11637
11638,49.0,blue-collar,married,primary,no,226.0,yes,no,unknown,19.0,jun,326.0,-1.0,0.0,unknown,no,11638
11639,58.0,entrepreneur,married,unknown,no,2445.0,no,no,unknown,19.0,jun,1403.0,-1.0,0.0,unknown,no,11639
11640,50.0,housemaid,married,primary,no,0.0,no,no,unknown,20.0,jun,179.0,-1.0,0.0,unknown,no,11640
11641,43.0,technician,divorced,secondary,no,6835.0,no,no,unknown,20.0,jun,262.0,-1.0,0.0,unknown,no,11641
11642,41.0,admin.,married,secondary,no,4178.0,no,no,unknown,20.0,jun,168.0,-1.0,0.0,unknown,no,11642
11643,37.0,blue-collar,married,secondary,no,1818.0,yes,no,unknown,20.0,jun,193.0,-1.0,0.0,unknown,no,11643
11644,53.0,blue-collar,married,secondary,no,208.0,no,no,unknown,20.0,jun,333.0,-1.0,0.0,unknown,no,11644
11645,45.0,entrepreneur,married,tertiary,no,0.0,yes,no,unknown,20.0,jun,50.0,-1.0,0.0,unknown,no,11645
11650,59.0,retired,divorced,secondary,no,602.0,no,no,unknown,20.0,jun,89.0,-1.0,0.0,unknown,no,11650
11652,36.0,student,married,tertiary,no,408.0,no,no,unknown,20.0,jun,112.0,-1.0,0.0,unknown,no,11652
11654,41.0,technician,divorced,unknown,no,143.0,no,no,unknown,20.0,jun,141.0,-1.0,0.0,unknown,no,11654
11655,56.0,management,divorced,tertiary,yes,-1968.0,no,no,unknown,20.0,jun,60.0,-1.0,0.0,unknown,no,11655
11657,50.0,management,married,tertiary,no,89.0,no,no,unknown,20.0,jun,35.0,-1.0,0.0,unknown,no,11657
11658,50.0,blue-collar,married,primary,no,-141.0,yes,no,unknown,20.0,jun,61.0,-1.0,0.0,unknown,no,11658
11662,57.0,admin.,divorced,unknown,no,887.0,no,no,unknown,20.0,jun,43.0,-1.0,0.0,unknown,no,11662
11663,57.0,management,married,secondary,no,570.0,no,no,unknown,20.0,jun,75.0,-1.0,0.0,unknown,no,11663
11664,52.0,blue-collar,married,secondary,no,5614.0,yes,no,unknown,20.0,jun,177.0,-1.0,0.0,unknown,no,11664
11666,57.0,unknown,married,unknown,no,2266.0,no,no,unknown,20.0,jun,42.0,-1.0,0.0,unknown,no,11666
11667,35.0,admin.,single,secondary,no,2830.0,no,no,unknown,20.0,jun,22.0,-1.0,0.0,unknown,no,11667
11668,50.0,blue-collar,married,primary,no,480.0,yes,no,unknown,20.0,jun,99.0,-1.0,0.0,unknown,no,11668
11669,56.0,unemployed,divorced,primary,no,438.0,no,no,unknown,20.0,jun,139.0,-1.0,0.0,unknown,no,11669
11670,54.0,blue-collar,married,primary,no,-51.0,no,no,unknown,20.0,jun,198.0,-1.0,0.0,unknown,no,11670
11671,39.0,housemaid,married,primary,no,4899.0,no,no,unknown,20.0,jun,394.0,-1.0,0.0,unknown,no,11671
11673,28.0,blue-collar,married,primary,no,103.0,yes,no,unknown,20.0,jun,41.0,-1.0,0.0,unknown,no,11673
11674,45.0,blue-collar,married,primary,no,360.0,no,no,unknown,20.0,jun,98.0,-1.0,0.0,unknown,no,11674
11675,52.0,blue-collar,married,primary,no,1624.0,no,no,unknown,20.0,jun,114.0,-1.0,0.0,unknown,no,11675
11676,56.0,technician,married,tertiary,no,52.0,no,no,unknown,20.0,jun,191.0,-1.0,0.0,unknown,no,11676
11678,30.0,management,married,tertiary,no,34.0,yes,yes,unknown,20.0,jun,238.0,-1.0,0.0,unknown,no,11678
11679,41.0,management,married,secondary,no,1273.0,no,no,unknown,20.0,jun,73.0,-1.0,0.0,unknown,no,11679
11680,51.0,admin.,married,secondary,no,37.0,no,yes,unknown,20.0,jun,206.0,-1.0,0.0,unknown,no,11680
11682,39.0,management,single,tertiary,no,490.0,no,no,unknown,20.0,jun,44.0,-1.0,0.0,unknown,no,11682
11683,56.0,services,married,secondary,no,1860.0,yes,no,unknown,20.0,jun,129.0,-1.0,0.0,unknown,no,11683
11684,41.0,entrepreneur,married,tertiary,no,3135.0,yes,yes,unknown,20.0,jun,160.0,-1.0,0.0,unknown,no,11684
11685,50.0,management,married,tertiary,no,67.0,no,yes,unknown,20.0,jun,156.0,-1.0,0.0,unknown,no,11685
11686,57.0,entrepreneur,married,tertiary,no,0.0,yes,yes,unknown,20.0,jun,512.0,-1.0,0.0,unknown,no,11686
11687,36.0,self-employed,single,secondary,no,1173.0,yes,yes,unknown,20.0,jun,50.0,-1.0,0.0,unknown,no,11687
11688,38.0,management,married,tertiary,no,2978.0,no,yes,unknown,20.0,jun,65.0,-1.0,0.0,unknown,no,11688
11689,32.0,blue-collar,married,secondary,no,1873.0,yes,yes,unknown,20.0,jun,23.0,-1.0,0.0,unknown,no,11689
11691,38.0,self-employed,married,secondary,no,746.0,no,no,unknown,20.0,jun,256.0,-1.0,0.0,unknown,no,11691
11692,48.0,self-employed,divorced,secondary,yes,7.0,no,no,unknown,20.0,jun,633.0,-1.0,0.0,unknown,no,11692
11693,42.0,entrepreneur,married,secondary,no,1002.0,no,no,unknown,20.0,jun,109.0,-1.0,0.0,unknown,no,11693
11694,56.0,blue-collar,married,secondary,no,337.0,yes,no,unknown,20.0,jun,99.0,-1.0,0.0,unknown,no,11694
11696,56.0,blue-collar,married,primary,no,770.0,yes,no,unknown,20.0,jun,59.0,-1.0,0.0,unknown,no,11696
11699,37.0,blue-collar,single,secondary,no,847.0,no,no,unknown,20.0,jun,54.0,-1.0,0.0,unknown,no,11699
11700,46.0,technician,single,secondary,no,3494.0,yes,no,unknown,20.0,jun,87.0,-1.0,0.0,unknown,no,11700
11701,59.0,blue-collar,married,secondary,no,-162.0,yes,yes,unknown,20.0,jun,122.0,-1.0,0.0,unknown,no,11701
11702,43.0,unemployed,married,primary,no,519.0,no,no,unknown,20.0,jun,973.0,-1.0,0.0,unknown,yes,11702
11703,46.0,blue-collar,married,primary,no,4.0,no,yes,unknown,20.0,jun,166.0,-1.0,0.0,unknown,no,11703
11704,39.0,entrepreneur,married,secondary,no,0.0,no,no,unknown,20.0,jun,375.0,-1.0,0.0,unknown,no,11704
11705,56.0,entrepreneur,divorced,primary,no,3.0,no,no,unknown,20.0,jun,111.0,-1.0,0.0,unknown,no,11705
